timestamp,avg_rtt_us,p95_rtt_us,min_rtt_us,max_rtt_us,avg_cwnd,throughput_bps,retrans_count,rolling_avg_rtt,rolling_p95_rtt,rolling_std_rtt,target_next_avg_rtt
1766462208,159385,388746,1607,388746,229,17900,0,144932,388075,58761,255011
1766462208,255011,387666,1778,388500,367,41660,0,150236,388092,66382,178130
1766462208,178130,389873,1848,389873,229,11780,0,142693,388286,56951,123432
1766462208,123432,389739,16,389873,180,607420,0,140035,388506,57191,74949
1766462209,74949,388464,68,389014,105,562140,0,143133,388617,52014,138610
1766462209,138610,386284,1481,386670,201,24820,0,146349,388348,50465,165345
1766462209,165345,387285,1638,387529,238,14340,0,144485,388269,49250,102262
1766462209,102262,388864,1540,389008,147,19760,0,143656,388517,49950,127537
1766462209,127537,388487,1469,389084,184,27140,0,145258,388551,49053,133451
1766462209,133451,389606,1398,389743,192,10200,0,145811,388501,48867,178434
1766462209,178434,388239,1398,388440,256,19520,0,147716,388450,49817,229740
1766462209,229740,385953,1433,386887,333,717000,0,145189,388279,44080,115634
1766462209,115634,385047,1700,385122,169,34140,0,138939,387796,43314,29446
1766462209,29446,317861,15,385350,45,73760,0,129540,380609,55528,100495
1766462209,100495,385899,36,385933,141,400460,0,132095,380352,53279,120658
1766462209,120658,386173,1677,386274,174,23820,0,130300,380341,53338,97170
1766462209,97170,386001,1628,386001,131,107680,0,123482,380213,52714,124116
1766462209,124116,386600,1671,386725,178,14660,0,125668,379986,52187,212214
1766462209,212214,407890,1692,408319,284,126660,0,134135,381926,58955,141599
1766462209,141599,398448,1391,398448,201,610440,0,134950,382811,59001,269154
1766462209,269154,391505,1340,392134,384,32060,0,144022,383137,71977,114604
1766462210,114604,386961,16,387199,166,29040,0,132509,383238,65675,65513
1766462210,65513,386026,16,386248,92,86700,0,127496,383336,68937,78556
1766462210,78556,386265,92,386566,115,423620,0,132407,390176,62638,48152
1766462210,48152,236004,1757,386265,70,8860,0,127173,375187,67592,163207
1766462210,163207,392094,1386,393094,232,38460,0,131428,375779,68470,165173
1766462210,165173,390214,1386,390885,232,707460,0,138228,376200,68065,126967
1766462210,126967,390509,1604,390509,181,17120,0,138513,376591,68005,185384
1766462210,185384,390280,1696,390960,265,17840,0,135830,374830,65248,208579
1766462210,208579,387099,1446,387626,301,36500,0,142528,373695,69222,195944
1766462210,195944,385454,1528,385544,284,40680,0,135207,373090,57164,100130
1766462210,100130,384893,17,385040,147,33300,0,133760,372883,57922,38572
1766462210,38572,387856,21,389075,60,485200,0,131066,373066,61936,172074
1766462210,172074,387788,1531,388183,248,717980,0,140418,373219,60161,99611
1766462210,99611,386677,17,386677,147,31780,0,145564,388286,53189,16420
1766462210,16420,11655,17,386699,32,128420,0,130885,350242,66394,140802
1766462210,140802,386576,1727,386699,201,24660,0,128448,349878,65436,144412
1766462210,144412,386522,1637,386534,207,31420,0,130192,349480,65625,123146
1766462210,123146,386480,1766,386722,176,40600,0,123969,349100,62695,291126
1766462211,291126,385796,1795,385961,421,21560,0,132223,348969,78512,151211
1766462211,151211,385412,1818,385418,217,59460,0,127750,348965,75702,102041
1766462211,102041,385481,13,385493,151,729840,0,127941,349024,75627,66948
1766462211,66948,386068,75,386196,101,407940,0,130779,348845,72363,113976
1766462211,113976,385822,1594,385828,163,38060,0,124969,348648,70998,145647
1766462211,145647,385605,2594,385605,211,25360,0,129572,348541,70663,128271
1766462211,128271,385877,1715,385882,185,29280,0,140758,385963,58582,92151
1766462211,92151,385460,1710,385517,131,18220,0,135892,385852,60565,133171
1766462211,133171,348026,1842,385324,192,3740,0,134768,382002,60493,248029
1766462211,248029,405269,1591,409066,351,736840,0,147257,383881,69975,141070
1766462211,141070,386638,1591,386638,203,22360,0,132251,383965,48484,90089
1766462211,90089,386307,15,386489,134,35780,0,126139,384055,49667,64976
1766462211,64976,386667,35,386887,98,459000,0,122432,384173,52940,112195
1766462211,112195,386470,1643,386657,161,40140,0,126957,384214,49493,125488
1766462211,125488,385664,57,385952,181,17600,0,128108,384198,49291,65370
1766462211,65370,276251,1674,385331,88,6060,0,120081,373262,52546,206487
1766462211,206487,389786,1553,390601,296,595820,0,127902,373653,59289,114548
1766462211,114548,386559,1492,386877,166,136360,0,130142,373763,58202,124983
1766462212,124983,386427,1406,386427,181,20100,0,129323,377603,58212,233645
1766462212,233645,387071,1473,387235,331,139340,0,127885,375784,55045,150243
1766462212,150243,386341,1426,386393,217,35440,0,128802,375754,55364,61346
1766462212,61346,386605,18,386913,86,74040,0,125928,375784,58267,49878
1766462212,49878,386576,58,386678,66,470320,0,124418,375775,60186,132405
1766462212,132405,386163,1231,386460,192,37440,0,126439,375744,60069,191507
1766462212,191507,386246,1397,386359,260,860840,0,133041,375802,63484,114359
1766462212,114359,387137,19,389295,166,18540,0,137940,386891,59443,128092
1766462212,128092,387916,19,388727,180,109380,0,130100,386704,54350,180648
1766462212,180648,387451,1536,387602,255,460400,0,136710,386793,56235,218724
1766462212,218724,386246,1578,386311,316,22500,0,146084,386775,61619,257850
1766462212,257850,385903,1578,386111,355,183300,0,148505,386658,65775,139845
1766462212,139845,386200,14,386249,203,22520,0,147465,386644,65827,92616
1766462212,92616,385880,14,386249,138,931820,0,150592,386571,61908,106514
1766462212,106514,385782,32,386001,142,312260,0,156256,386492,53719,151843
1766462212,151843,385977,1627,386979,220,15480,0,158199,386473,53108,162366
1766462212,162366,386787,1682,386979,215,506720,0,155285,386527,51863,101240
1766462212,101240,387229,1822,387730,147,27320,0,153973,386537,53163,80734
1766462212,80734,387360,1862,387449,101,16360,0,149238,386481,57645,151445
1766462213,151445,390167,1846,390783,215,18060,0,146317,386753,56607,231709
1766462213,231709,388443,1605,388733,329,678160,0,147616,386972,58568,210187
1766462213,210187,385784,1489,385803,304,148860,0,142849,386960,49898,65357
1766462213,65357,386609,26,386827,97,39900,0,135401,387001,55627,52847
1766462213,52847,386092,54,386653,74,442420,0,131424,387023,60255,161264
1766462213,161264,386873,1512,387348,229,471980,0,136899,387132,60227,100749
1766462213,100749,386064,1704,386064,147,20780,0,131789,387140,60981,118251
1766462213,118251,390726,1826,391825,139,18520,0,127378,387534,60113,146750
1766462213,146750,390942,1860,390981,209,27200,0,131929,387906,59635,197183
1766462213,197183,388056,1783,389191,284,691120,0,143574,387975,59896,152832
1766462213,152832,389292,1783,389292,212,31460,0,143712,387888,59918,301407
1766462213,301407,387586,1856,388834,436,25500,0,150682,387802,73749,156081
1766462213,156081,385739,1587,385821,226,471200,0,145272,387797,70825,81494
1766462213,81494,385137,18,385350,122,46740,0,146885,387650,68961,47949
1766462213,47949,385913,33,385923,75,430860,0,146396,387632,69716,115578
1766462213,115578,385369,1425,385423,166,22900,0,141827,387482,70130,128434
1766462213,128434,386703,1536,386769,186,109200,0,144595,387546,68863,180445
1766462213,180445,386914,1551,386914,261,623980,0,150815,387165,69027,141570
1766462214,141570,387256,1647,387256,205,15720,0,150297,386796,69081,211313
1766462214,211313,387727,1684,388174,305,448900,0,151710,386763,70280,142589
1766462214,142589,386766,1457,386781,207,43600,0,150686,386511,70337,277840
1766462214,277840,386669,1526,386683,401,24740,0,148329,386419,64911,106308
1766462214,106308,386355,17,386355,154,22440,0,143352,386480,66147,59543
1766462214,59543,385601,17,386544,91,87360,0,141156,386527,68741,159516
1766462214,159516,386532,49,386749,231,1049960,0,152313,386589,60492,124004
1766462214,124004,386097,1644,386097,181,49500,0,153156,386662,59980,120898
1766462214,120898,387209,1640,388442,174,14440,0,152402,386712,60371,169874
1766462214,169874,387401,1391,388005,244,481080,0,151345,386761,59916,93782
1766462214,93782,386068,1422,386169,136,13020,0,146566,386642,62627,168801
1766462214,168801,392924,1530,393859,238,15080,0,142315,387162,59086,223930
1766462214,223930,393179,1530,393859,319,15640,0,150449,387803,64481,227428
1766462214,227428,412040,86,413087,314,54360,0,145408,390340,54633,129836
1766462214,129836,398205,15,398205,185,728500,0,147761,391525,53251,1484
1766462214,1484,5554,33,7382,10,409480,0,141955,353520,65658,206909
1766462214,206909,408200,1476,408792,284,27560,0,146694,355687,68706,119195
1766462214,119195,399451,1395,401054,169,41980,0,146213,357023,68899,125243
1766462215,125243,397730,1395,397730,174,14800,0,146648,358075,68735,114055
1766462215,114055,396058,1451,396715,159,14300,0,141066,358940,68906,157155
1766462215,157155,393035,1451,393035,223,22620,0,147403,359637,66961,178160
1766462215,178160,388950,1269,389148,256,649720,0,148339,359240,67357,245905
1766462215,245905,386921,975,388036,354,140940,0,150537,358614,70388,196327
1766462215,196327,385722,1075,385768,284,431140,0,147426,355982,67229,88554
1766462215,88554,385773,18,385955,132,102020,0,143298,354739,69653,42052
1766462215,42052,385592,55,385614,64,394640,0,147355,392743,61136,137978
1766462215,137978,388435,1644,389207,192,27080,0,140462,390766,57450,142895
1766462215,142895,387341,1689,387341,205,16880,0,142832,389555,56962,187647
1766462215,187647,386998,1649,387199,270,590860,0,149072,388482,58225,115078
1766462215,115078,385943,1502,388039,159,138180,0,149175,387471,58158,147545
1766462215,147545,389088,1502,389394,203,21280,0,148214,387076,58091,241675
1766462215,241675,386882,91,388137,350,473880,0,154565,386869,64812,141295
1766462215,141295,385568,1544,385568,205,17460,0,144104,386734,56317,60062
1766462215,60062,385211,20,385211,74,27000,0,130478,386683,58712,36561
1766462215,36561,389633,35,390189,57,438840,0,125278,387069,64821,148683
1766462215,148683,391356,1315,392237,212,34180,0,135941,387645,58023,160897
1766462216,160897,387676,1451,387692,232,691240,0,138233,387569,58563,139653
1766462216,139653,388399,1546,388399,179,17480,0,137909,387675,58543,126930
1766462216,126930,388695,1510,389333,183,45360,0,131837,387845,55900,123449
1766462216,123449,387193,1535,387207,162,26660,0,132675,387970,55684,110923
1766462216,110923,387266,1593,387327,159,11540,0,129012,387787,55801,273490
1766462216,273490,386594,1643,387277,395,458680,0,132194,387759,63336,141571
1766462216,141571,386613,19,386700,205,45160,0,132221,387863,63341,170753
1766462216,170753,387317,22,387317,246,707780,0,143291,388074,58842,22524
1766462216,22524,72093,53,387064,38,424740,0,141887,356320,61765,160878
1766462216,160878,386689,1659,386953,232,39280,0,143106,355853,62034,119054
1766462216,119054,385236,1682,385450,171,19580,0,138922,355609,62112,171381
1766462216,171381,387562,1761,387915,244,19260,0,142095,355525,62958,158884
1766462216,158884,387945,1769,387945,229,444400,0,145290,355450,62914,135773
1766462216,135773,389707,1769,389707,192,25380,0,146523,355702,62558,134242
1766462216,134242,389603,97,389675,192,18860,0,148855,355935,61509,315559
1766462216,315559,388098,1686,388656,455,42520,0,153061,356086,71593,181949
1766462216,181949,386837,16,386837,262,675200,0,157099,356108,72010,61393
1766462216,61393,388107,16,388569,93,476400,0,146163,356187,77779,109295
1766462217,109295,387567,1173,387567,156,19460,0,154840,387735,66472,145912
1766462217,145912,386548,1340,386934,201,59500,0,153344,387721,66489,207856
1766462217,207856,387889,1398,387889,298,438680,0,162224,387986,67325,111430
1766462217,111430,390956,1350,390956,157,67080,0,156229,388325,69066,148045
1766462217,148045,390345,1350,390345,209,11640,0,155145,388565,69105,198177
1766462217,198177,389161,1362,389599,284,627320,0,161385,388511,69973,227445
1766462217,227445,389173,1144,389805,327,122820,0,170706,388468,72130,119770
1766462217,119770,386921,1166,387331,171,19460,0,151127,388350,52285,97154
1766462217,97154,386784,16,386819,142,44740,0,142647,388345,53591,42100
1766462217,42100,386634,53,386897,65,439160,0,140718,388197,57075,110849
1766462217,110849,386829,1325,386869,159,37780,0,140873,388124,56982,168677
1766462217,168677,386601,1325,386601,244,6400,0,143150,388129,57656,152997
1766462217,152997,390890,1375,390890,218,626080,0,137664,388429,53258,129441
1766462217,129441,389607,1563,390257,187,111240,0,139465,388294,52572,126110
1766462217,126110,387731,102,389655,183,20440,0,137272,388033,52632,129259
1766462217,129259,388966,1643,389467,184,24800,0,130380,388013,48087,270536
1766462217,270536,387136,1536,387313,390,26820,0,134689,387809,58545,108063
1766462217,108063,386550,14,386550,157,54780,0,133518,387772,58992,43535
1766462218,43535,386329,36,386329,68,437820,0,128156,387727,64814,253865
1766462218,253865,387750,1573,388044,366,567460,0,149333,387838,68085,135733
1766462218,135733,387404,68,387493,192,157160,0,151821,387896,66967,102172
1766462218,102172,387472,1588,387545,147,18000,0,145171,387983,68394,141856
1766462218,141856,389109,1520,389109,192,101060,0,144057,387805,68344,148383
1766462218,148383,391842,1520,391842,211,25360,0,145951,388028,68156,161684
1766462218,161684,390666,1614,390753,212,32060,0,149508,388322,67933,248957
1766462218,248957,387703,1672,388348,358,35040,0,161478,388196,74223,136963
1766462218,136963,386876,1670,386876,167,29400,0,148121,388170,63687,126396
1766462218,126396,386308,15,386500,185,725360,0,149954,388145,62662,59793
1766462218,59793,387210,61,389149,91,440080,0,151580,388234,59736,103184
1766462218,103184,389149,1448,389149,147,19360,0,136512,388373,49132,107343
1766462218,107343,388001,1669,388001,154,21680,0,133673,388433,49995,120770
1766462218,120770,389198,108,389579,174,26300,0,135532,388606,49029,139380
1766462218,139380,388327,1396,389105,200,23500,0,135285,388528,49000,199095
1766462218,199095,392301,1396,392746,284,11520,0,140356,388573,52969,327979
1766462218,327979,390495,1396,391605,472,18620,0,156986,388556,79745,144130
1766462219,144130,388682,29,388682,209,587660,0,146503,388654,72909,46742
1766462219,46742,388500,38,388804,72,554180,0,137481,388817,79504,198813
1766462219,198813,392886,1629,393180,284,2780,0,144722,389474,81652,201457
1766462219,201457,395581,1629,395603,284,3880,0,158889,390312,77461,120255
1766462219,120255,411054,1466,411054,166,38180,0,160596,392502,76276,140363
1766462219,140363,408707,1322,411181,192,35820,0,163898,394573,74406,132773
1766462219,132773,406837,1384,406837,184,30420,0,165098,396337,73727,234226
1766462219,234226,401021,1301,401867,331,26760,0,174583,397606,76113,286674
1766462219,286674,387708,1367,387897,412,573060,0,183341,397147,83888,96788
1766462219,96788,389362,1653,389362,138,133420,0,160222,397033,70365,38489
1766462219,38489,391063,15,391136,60,366320,0,149658,397271,80281,104905
1766462219,104905,390301,67,390452,152,113180,0,155474,397452,73845,149970
1766462219,149970,390173,1616,390179,215,19220,0,150590,397180,72259,83046
1766462219,83046,389002,115,389174,119,30080,0,138748,396522,72697,128154
1766462219,128154,388419,1509,388419,183,21540,0,139538,394259,72517,207168
1766462219,207168,388827,1636,388827,297,565800,0,146219,392271,75612,135053
1766462219,135053,389526,1661,389562,192,138540,0,146447,390540,75571,265502
1766462219,265502,388535,39,388732,383,36380,0,149574,389291,80118,120902
1766462220,120902,385775,15,385775,177,65460,0,132997,389098,64159,42931
1766462220,42931,385999,15,387738,68,72940,0,127612,388762,69569,113709
1766462220,113709,387867,36,387867,166,394100,0,135134,388442,62577,124333
1766462220,124333,389402,1618,389567,178,30900,0,137076,388352,61831,76318
1766462220,76318,387953,1711,387953,109,12840,0,129711,388130,64456,197339
1766462220,197339,401726,1402,403042,275,632760,0,141140,389402,65388,127002
1766462220,127002,398440,1334,399469,181,74960,0,141025,390405,65415,174257
1766462220,174257,393135,1381,394069,248,33820,0,137734,390835,62479,173298
1766462220,173298,390172,1533,390563,248,24000,0,141559,390900,63460,281280
1766462220,281280,387340,1579,388356,405,25760,0,143136,390780,66982,139229
1766462220,139229,385822,1627,386051,200,32100,0,144969,390785,66555,45843
1766462220,45843,386247,16,386394,70,50520,0,145260,390810,66064,71072
1766462220,71072,388215,58,388488,105,426240,0,140997,390845,69607,174092
1766462220,174092,387522,1662,387968,251,689820,0,145973,390657,70061,127458
1766462220,127458,386768,119,386964,185,35920,0,151087,390538,66170,125308
1766462220,125308,387115,1725,387115,181,17380,0,143883,389077,64474,126293
1766462220,126293,388822,1714,388822,181,20480,0,143813,388115,64495,151209
1766462220,151209,389184,1714,389475,215,17420,0,141508,387720,63693,133058
1766462221,133058,387342,1622,387390,192,29780,0,137484,387437,62726,256442
1766462221,256442,386311,1646,386357,370,32380,0,135000,387334,56591,148547
1766462221,148547,386287,20,386563,217,644420,0,135932,387381,56745,54369
1766462221,54369,386382,34,386563,84,513440,0,136784,387394,55286,126877
1766462221,126877,386987,1405,388378,176,31060,0,142365,387272,50528,117454
1766462221,117454,388372,1417,388416,169,28860,0,136701,387357,49744,123963
1766462221,123963,387970,1632,387970,166,102380,0,136352,387477,49829,172812
1766462221,172812,387293,1669,387307,248,26880,0,141102,387495,50912,125156
1766462221,125156,386747,1641,386769,159,25380,0,140988,387287,50950,174366
1766462221,174366,386112,1678,386112,249,16680,0,143304,386980,51982,231943
1766462221,231943,386021,1625,388145,328,723120,0,153192,386848,58777,159419
1766462221,159419,387017,1625,387533,229,29500,0,143490,386918,46583,103668
1766462221,103668,385992,17,386292,151,45980,0,139002,386889,48176,37757
1766462221,37757,385489,19,385934,59,433820,0,137341,386800,51585,124191
1766462221,124191,390152,119,390152,176,24960,0,137072,387116,51652,134580
1766462221,134580,388639,1503,389104,192,26880,0,138785,387143,51211,120202
1766462221,120202,388052,1645,388309,171,20220,0,138409,387151,51346,210453
1766462221,210453,390738,33,390989,302,9920,0,142173,387495,55370,178622
1766462221,178622,389854,1663,390030,253,8100,0,147520,387806,56121,181461
1766462222,181461,390015,1480,390368,260,699220,0,148229,388196,56541,220055
1766462222,220055,388970,1032,390015,318,47920,0,147040,388491,54680,118350
1766462222,118350,388502,17,389604,174,30000,0,142933,388640,55187,54648
1766462222,54648,388821,34,389604,83,458840,0,138031,388923,60939,126431
1766462222,126431,387780,1367,388251,183,22660,0,146899,389152,50239,160567
1766462222,160567,387665,1483,387918,223,63280,0,150536,388903,49727,157136
1766462222,157136,386416,1483,386488,229,9380,0,152792,388681,49433,169524
1766462222,169524,386687,1483,387178,244,127640,0,157724,388544,48267,200674
1766462222,200674,386590,1599,386626,291,606320,0,156746,388130,47166,178919
1766462222,178919,388280,1720,388697,249,20780,0,156776,387972,47182,236640
1766462222,236640,386611,1703,386611,342,49740,0,162294,387632,53228,105979
1766462222,105979,388255,1550,388255,154,25420,0,150886,387560,51675,62511
1766462222,62511,387874,14,387931,94,38780,0,145302,387497,58188,37682
1766462222,37682,388150,71,389716,53,423560,0,143606,387430,61290,160592
1766462222,160592,389664,1646,389664,229,41980,0,147022,387619,61178,166203
1766462222,166203,386649,1509,386857,240,701660,0,147586,387517,61343,124760
1766462222,124760,385699,1509,385792,178,20600,0,144348,387445,61636,167816
1766462222,167816,386276,1581,386471,229,21000,0,144177,387404,61561,132373
1766462223,132373,387696,1570,387886,180,31500,0,137347,387515,58299,189082
1766462223,189082,387799,1731,387799,261,12780,0,138363,387467,59186,244897
1766462223,244897,390867,1760,391019,350,35900,0,139189,387892,60746,89742
1766462223,89742,390079,15,390137,131,29180,0,137565,388075,61938,97064
1766462223,97064,388673,21,390326,143,1097260,0,141021,388155,58133,106382
1766462223,106382,387221,1400,387221,154,53720,0,147891,388062,47684,142057
1766462223,142057,391282,1336,391318,203,21660,0,146037,388224,47495,116060
1766462223,116060,389196,1383,389976,166,26920,0,141023,388478,47776,124478
1766462223,124478,387667,1498,387667,178,18300,0,140995,388675,47786,140112
1766462223,140112,387581,1443,387733,201,21380,0,138224,388806,46853,145531
1766462223,145531,387720,1566,388222,209,12040,0,139540,388808,46855,246815
1766462223,246815,387191,1552,387766,356,43640,0,145313,388747,56252,196381
1766462223,196381,386877,1596,386939,284,690080,0,140462,388348,48229,49186
1766462223,49186,385762,17,386083,74,47460,0,136406,387917,54292,54548
1766462223,54548,385681,70,387106,83,436040,0,132155,387617,59161,119063
1766462223,119063,386666,1507,387106,172,29920,0,133423,387562,58681,139329
1766462223,139329,386633,1412,386662,201,24300,0,133150,387097,58643,149240
1766462223,149240,386752,1535,386772,215,10880,0,136468,386853,58507,153070
1766462224,153070,386183,1569,386252,220,30860,0,139327,386704,58555,209290
1766462224,209290,385256,1611,386298,303,570440,0,146245,386472,62604,118473
1766462224,118473,385874,1631,385991,171,151100,0,143539,386287,63220,288261
1766462224,288261,386204,1527,386243,417,25500,0,147684,386188,71552,121384
1766462224,121384,386064,14,386064,176,50620,0,140184,386107,69790,47597
1766462224,47597,385349,18,385500,70,448720,0,140025,386066,70022,109683
1766462224,109683,385659,1466,385698,156,18180,0,145539,386064,64496,180996
1766462224,180996,385780,1533,386028,253,108820,0,151732,385975,64644,173355
1766462224,173355,385912,1598,385912,249,578820,0,155134,385903,64814,142356
1766462224,142356,385673,1697,386792,198,144160,0,154446,385795,64920,223662
1766462224,223662,386641,2018,386792,308,12640,0,161505,385841,68494,141613
1766462224,141613,385465,1819,385465,203,24120,0,154738,385862,66564,243904
1766462224,243904,385128,1652,385423,353,52520,0,167281,385787,70663,173441
1766462224,173441,384952,130,384968,244,435660,0,155799,385662,56787,96919
1766462224,96919,384946,21,385023,142,52620,0,153352,385550,58921,60147
1766462224,60147,386446,72,386855,85,996040,0,154607,385660,56502,128979
1766462224,128979,387006,1799,387064,186,146700,0,156537,385794,55110,110469
1766462224,110469,387710,1856,388501,147,21860,0,149484,385987,56135,178260
1766462225,178260,389297,1796,389828,253,9240,0,149975,386326,56388,170275
1766462225,170275,392311,1671,392929,242,44680,0,152766,386990,56659,150412
1766462225,150412,389988,1683,389988,215,7400,0,145441,387324,50920,115454
1766462225,115454,392294,1671,392494,163,27200,0,142826,388007,51802,263323
1766462225,263323,390835,1517,390911,375,40160,0,144767,388578,56191,197097
1766462225,197097,388189,18,388457,284,619100,0,147133,388902,58001,33000
1766462225,33000,385948,18,386582,50,547320,0,140741,389002,66977,101600
1766462225,101600,388512,38,391398,147,90120,0,144886,389209,62572,146015
1766462225,146015,391106,1357,391398,192,40480,0,146590,389619,62323,89245
1766462225,89245,387929,1534,388124,127,14980,0,144468,389640,64027,125619
1766462225,125619,391642,1611,392268,156,24200,0,139204,389875,63098,141307
1766462225,141307,392466,1556,393731,200,27360,0,136307,389890,62171,197796
1766462225,197796,389280,1579,389968,284,581480,0,141045,389820,65102,205371
1766462225,205371,386533,129,386903,298,159500,0,150037,389244,67345,86000
1766462225,86000,386352,1300,386352,119,11560,0,132305,388795,56707,127523
1766462225,127523,386959,17,387141,178,39220,0,125347,388672,51943,47913
1766462225,47913,385876,17,386120,74,88960,0,126838,388665,49135,79987
1766462225,79987,386042,85,386067,109,478360,0,124677,388418,50815,163836
1766462226,163836,389547,1117,389550,234,25360,0,126459,388262,51946,191087
1766462226,191087,388096,1419,388598,261,587560,0,136643,388279,53790,149504
1766462226,149504,387344,1484,387659,215,146460,0,139032,387849,53777,148028
1766462226,148028,387678,1557,387791,166,15300,0,139704,387370,53850,102899
1766462226,102899,387624,1557,387664,147,26120,0,130214,387205,50748,196003
1766462226,196003,387046,1620,387191,284,35640,0,129278,387256,49271,237060
1766462226,237060,387330,1666,387330,342,29140,0,144384,387354,57068,56621
1766462226,56621,386929,16,387661,86,65640,0,137293,387351,63444,62843
1766462226,62843,389274,34,389955,94,403680,0,138786,387691,61244,127725
1766462226,127725,390958,1452,390958,183,71860,0,143560,388182,57922,192186
1766462226,192186,411240,1459,412603,266,589460,0,146395,390351,59692,120434
1766462226,120434,410520,1659,410520,166,69300,0,139330,392594,57971,219346
1766462226,219346,403361,1741,403393,305,18700,0,146314,394196,63295,130824
1766462226,130824,397786,1614,397863,185,32640,0,144594,395206,63477,192884
1766462226,192884,393147,130,394367,276,36180,0,153592,395759,63287,232225
1766462226,232225,389573,1563,389573,332,31200,0,157214,396011,66917,122589
1766462226,122589,388151,15,388507,176,36520,0,145767,396093,61295,96236
1766462226,96236,388294,15,388303,142,640720,0,149729,396230,55940,110008
1766462227,110008,391201,67,391222,159,477060,0,154445,396423,49407,62065
1766462227,62065,391222,1531,391222,88,44020,0,147879,396449,57115,123543
1766462227,123543,390160,1469,390301,176,28560,0,141015,394341,55294,138706
1766462227,138706,389582,1453,390318,198,36800,0,142842,392247,54838,183882
1766462227,183882,390827,1609,390827,262,13820,0,139296,390994,50300,141508
1766462227,141508,388467,1701,388689,203,17540,0,140364,390062,50214,192078
1766462227,192078,387991,1605,388555,276,33720,0,140284,389546,50120,263243
1766462227,263243,385861,1617,385874,381,22560,0,143385,389175,56939,106325
1766462227,106325,386162,17,386162,157,730500,0,141759,388976,57824,70269
1766462227,70269,386169,33,386302,105,428740,0,139162,388764,60611,139873
1766462227,139873,386083,1281,386302,204,38880,0,142149,388252,59745,74685
1766462227,74685,387727,1281,389567,109,11800,0,143411,387902,57972,126588
1766462227,126588,389483,1357,389567,178,12900,0,143715,387835,57864,130210
1766462227,130210,389990,1357,390056,186,34160,0,142866,387876,58008,132995
1766462227,132995,388475,130,388902,192,15660,0,137777,387640,56214,213771
1766462227,213771,388038,1537,388070,308,17740,0,145003,387597,61173,240554
1766462227,240554,386405,1604,386549,347,35540,0,149851,387439,66965,138771
1766462227,138771,388175,1494,388175,199,36420,0,137404,387670,53825,64654
1766462228,64654,387859,17,387882,96,603260,0,133237,387840,57953,57926
1766462228,57926,387560,62,387569,88,532640,0,132002,387979,59553,112856
1766462228,112856,387058,1767,387058,159,12020,0,129301,388077,59768,141080
1766462228,141080,400554,1183,400554,197,44160,0,135940,389359,56633,152431
1766462228,152431,399459,1183,400554,215,19480,0,138524,390357,56748,182963
1766462228,182963,393105,1458,393657,259,11680,0,143800,390668,58319,151837
1766462228,151837,389904,1368,390070,215,30500,0,145684,390811,58236,173433
1766462228,173433,387374,1407,388035,248,20500,0,141650,390745,54257,261165
1766462228,261165,387232,1456,387232,375,32260,0,143711,390828,58645,16452
1766462228,16452,45280,15,386978,25,57820,0,131479,356538,71202,149054
1766462228,149054,391821,33,392356,214,982960,0,139919,356934,67296,112382
1766462228,112382,388349,1312,388464,156,232640,0,145365,357013,61912,126932
1766462228,126932,388700,1469,388700,181,25720,0,146772,357177,61247,166834
1766462228,166834,389335,1660,390209,229,450640,0,149348,356055,61522,113651
1766462228,113651,388343,132,388362,157,34960,0,145470,354944,62520,145865
1766462228,145865,389095,1820,389251,209,10200,0,141760,354543,61133,194932
1766462228,194932,389056,1777,389056,270,20020,0,146070,354458,63400,229493
1766462228,229493,387659,1613,387881,326,99680,0,151676,354487,68371,155709
1766462228,155709,386343,1508,386343,225,647960,0,141130,354398,56753,93517
1766462229,93517,386855,15,386983,137,42940,0,148836,388555,40984,41779
1766462229,41779,386518,59,387933,66,423740,0,138109,388025,53153,131910
1766462229,131910,387551,1334,387551,192,39380,0,140062,387945,52457,112879
1766462229,112879,386630,1467,386630,154,22720,0,138656,387738,53033,127544
1766462229,127544,388903,1597,389125,176,73700,0,134727,387695,52162,152829
1766462229,152829,388918,1657,389510,211,105440,0,138645,387752,51873,196343
1766462229,196343,387778,1489,388216,284,589640,0,143693,387621,55015,177945
1766462229,177945,386057,1514,386057,240,45020,0,141994,387321,53498,273387
1766462229,273387,386635,1521,386724,392,128440,0,146384,387218,62516,83038
1766462229,83038,385714,18,386944,122,49040,0,139117,387155,65465,54604
1766462229,54604,386705,36,386944,83,446180,0,135225,387140,69509,147607
1766462229,147607,388945,1450,388945,211,21220,0,145808,387383,61268,117841
1766462229,117841,387664,1366,387664,154,22100,0,144401,387394,61782,126214
1766462229,126214,387421,135,387499,182,45720,0,145735,387474,61167,147492
1766462229,147492,387789,1341,387789,211,21660,0,147730,387362,60832,142952
1766462229,142952,389413,1398,389859,205,14940,0,146742,387412,60821,240146
1766462229,240146,391272,1448,391347,338,570380,0,151122,387761,66135,241065
1766462229,241065,389482,1519,390356,348,166780,0,157434,388104,71753,116700
1766462230,116700,385826,1512,385978,158,44260,0,141765,388023,59717,94613
1766462230,94613,386710,13,386710,140,36020,0,142923,388122,58553,57018
1766462230,57018,385873,16,386222,84,452800,0,143164,388039,58152,127721
1766462230,127721,385012,1719,385142,185,28180,0,141176,387646,58323,131367
1766462230,131367,385254,1759,385254,174,22220,0,142528,387405,57877,150487
1766462230,150487,390222,1815,390328,215,8800,0,144956,387685,57625,134208
